22;918029;"signal transduct;agricultur;stress physiolog;chlorophyl;forestri;biomed life scienc;cell signal;lettuc;sodium;auxin;ecolog;plant growth regul;ethylen;sodium chlorid;zeatin;nitric oxid;indoleacet acid;osmot pressur;oxid stress;nitroprussid;plant scienc;salin;photosynthesi;life scienc"
24;103949;"impair glucos toler;nippl tumor distanc;neoplasm tumor oncolog includ cancer carcinogen;predict factor;breast cancer;sentinel lymph node metastasi;rc;nipple tumor distanc"
25;604970;"nsclc;neoplasm tumor oncolog includ cancer carcinogen;hsa ciingrc;hsa circ;mir p;foxp;rc;foxp;mir p;progress;nsclc"
26;769168;"mitochondria;leukocyt mononuclear;young adult;mitochondria;immun cell;infant;pregnanc;bioenerget;childhood maltreat;child abus;mother;human;adult;male;femal;matern inherit;energi metabol;intracellular densiti"
31;99887;"nutrient forag;plant root forag;plant behaviour;plant root;nutrient;forag;plant plant interact;helianthu;soil"
32;174079;"philosophi;suppli chain;manag;busi manag gener;educ;qualiti life research;corpor social respons;regul;busi ethic;ethic;disclosur"
33;300279;"reprocess;steril;carbon footprint;carbon footprint;dispos;dispos equip;surgic instrument;life cycl assess;reusabl;speculum;human;steril"
34;43073;"anti inflammatori agent;kidney;inflamm mediat;oxid stress;anim;diseas model anim;antioxid;kidney diseas;rat sprague dawley;capsaicin;methotrex;male"
35;511235;"particl size;atorvastatin calcium;target codeliveri;combin therapi;curcumin;atorvastatin calcium;endotheli cell;lipid;liposom;atorvastatin;static electr;cell surviv;anim;drug synerg;curcumin;intercellular adhes molecule;combin therapi;interleukin;sele protein human;atherosclerosi;antiatherosclerosi;medicin gener;chemokin ccl;apolipoprotein e;human;e selectin;r;antiatherosclerosi;mice knockout;cell death;inflamm;target codeliveri;ligand"
38;274222;"travel;child preschool;adult;advisori committe;center diseas control prevent u;child;unit state;post exposur prophylaxi;hepat vaccin;pre exposur prophylaxi;hepat;immun;immunoglobulin;human;vaccin inactiv;young adult;infant;immun schedul;adolesc"
44;51545;"lysimachiea;phylogeographi;primulacea;asia eastern;biogeographi;biodivers;phylogeni;phylogeni;speci rich;diversif rate"
46;275950;"soil respir compon;ecolog;plant scienc;soil scienc conserv;rhizospher respir;nitrogen deposit;biomed life scienc;life scienc;plant physiolog;heterotroph respir"
47;628585;"pneumonia viral;singapor;coronaviru infect;popul surveil;covid;diseas outbreak;middl age;human;adult;male;femal"
48;684201;"chloroplast;cell differenti;metabol reprogram;cell type specif;endoredupl;laser captur microdissect;maiz zea may;effector;plant leav;ustilago maydi;gene express regul plant;dna;cell divis;cell prolifer;plant tumor;tumour format;ustilago;cell shape;fungal protein;zea may;cell wall;cell differenti"
49;413699;"predict marker outcom;metastat prostat cancer;neoplasm tumor oncolog includ cancer carcinogen;real world;radium;rc"
53;440186;"color differ;color;speci specif;subalpin commun;conflict select;flower color;pollen;phylogeni;pigment;pollen color;spectral reflect;pollen theft;princip compon analysi;flower;linear model"
59;586044;"neoplasm tumor oncolog includ cancer carcinogen;multi kinas inhibitor;multi kinas inhibitor;repurpos;re purpos;ponatinib;rc;cancer treatment;ponatinib"
62;834247;"stakehold particip;biolog gener;human;qh;research personnel;commun"
69;634240;"career mobil;r;sex factor;scienc;physician women;medicin;q;career choic;physician;human;school medic;survey questionnair;male;femal"
72;571918;"vitiligo lik;breast cancer;vitiligo;cdk inhibitor;ribociclib;skin advers event;cdk inhibitor;dermatolog;rl"
78;804907;"fluctuat relat;gr qc;quantum machin;gravit wave;quantum field;quantum thermodynam;quant ph"
79;679602;"social welfar;state medicin;human;social support;unit kingdom;primari health care"
81;94596;"australia;british;sc;urban archaeolog;archaeolog;social scienc;coloni"
83;280189;"r;job satisfact;burnout profession;scienc;medicin;q;human;male;femal;commun;nurs staff hospit"
92;456762;"r;minor group;scienc;covid;medicin;ethnic;q;qualit research;human;post acut covid syndrom;unit kingdom"
93;725517;"oligopeptid;necrosi;necrosi;tissu surviv;apoptosi;prolyl aspartyl seryl glycyl arginin;extracellular matrix;microspher;algin capsul;extracellular matrix;islet langerhan;collagen type iv;human;nitric oxid;cytokin;energi metabol;alarmin;cell immobil;apoptosi;laminin;cytokin;oxygen consumpt;cell death;islet;arginyl glycyl aspart acid"
95;822528;"philosophi;sc;social epistemolog;aggreg;imprecis probabl;consensu;logic;pool"
97;385932;"seed;late matur alpha amylas;lma;data mine;alpha amylas;triticum aestivum;uridin diphosph;lc ms m;circo plot;statist;big data;triticum;commun resourc;bottom up shotgun proteom;starch;large scal high throughput workflow;proteom"
102;504783;"nitrogen isotop;carbon isotop;varianc partit;forest;borneo;malaysia;tree;plant leav;soil;function divers;ecosystem;carbon;function trait;land use;biodivers;tropic climat;tropic rainforest;nitrogen;rao s q;anthropogen disturb"
103;294113;"hospit;prognosi;r;stroke;scienc;covid;medicin;q;risk factor;human"
105;425975;"busi manag;formal inform institut;l;b;o;econom growth;o;entrepreneurship;econom develop;industri organ;systemat literatur analysi;institut approach;manag;m;microeconom"
107;148414;"adapt;anthozoa;anim;climat chang;gene flow;heat shock respons;gene express;coral bleach;quantit trait loci;symbiosi;chlorophyl;polymorph singl nucleotid"
109;939282;"geriatr assess;esophag neoplasm;inclus criteria;chemoradiotherapi;geriatr assess;toxic;age;human;chemoradiotherapi;older adult;esophag cancer;patient select;carcinoma squamou cell"
110;335260;"abund;tropic soil;rain forest;edaph gradient;neotrop;exchang base;arecacea;soil phosphoru;divers"
112;102719;"r;fenofibr;polycyst ovari syndrom;scienc;comput biolog;medicin;gene regulatori network;molecular dock simul;q;human;femal;endometri neoplasm"
114;905693;"lipid;oxid stress;tetrachlorodibenzo p dioxin tcdd;bodi weight;anim;heart;troponin;antioxid;oxid;male;myocardium;quercetin;oxid stress;biomark;rat wistar;polychlorin dibenzodioxin"
115;856608;"cell movement;collagen;drug screen assay antitumor;hydrogel;cell matrix interact;phenotyp;human;collect migrat;cell line;fibroin;d cultur;primari cell cultur;precis medicin;tissu scaffold;epithelial mesenchym transit;biomechan phenomena;epithelial mesenchym transit;epitheli cell;spheroid cellular"
116;138057;"coastal scienc;environ gener;environment manag;mix;earth environment scienc;ecolog;water health;stabl isotop;freshwat marin ecolog;trophic level;environ;glof;squat lobster;fjord"
118;991339;"anim;sexual behavior anim;inbreed;kinship;extra pair patern;inbreed;parent care;parent offspr related;passeriform;male;femal;inclus fit"
120;543832;"pulmonari rehabilit pr;obstruct;rc;chronic;qualit research;self manag;adult;famili s need;child;qualit research;pr;qualit research;pulmonari rehabilit;famili;human;diseas respiratori;male;femal;pulmonari diseas chronic obstruct;self manag;frustrat"
121;322849;"retin cone photoreceptor cell;retin rod photoreceptor cell;human;tomographi optic coher;terminolog topic;retin detach"
124;451804;"age;age;independ live;biostatist;longitudin studi;cystatin c;kidney;epidemiolog chronic diseas;renal insuffici chronic;kidney function test;risk factor;human;age distribut;male;femal;age;cross sect studi;renal;glomerular filtrat rate;middl age;age;biomark;creatinin"
125;530385;"alpha mannosyl glycoprotein beta n acetylglucosaminyltransferas;exosit;substrat recognit;n glycan process;uridin diphosph n acetylglucosamin;human;glycosyltranferas;protein fold;converg evolut;protein domain;n acetylglucosaminyltransferas"
128;927821;"microbiolog;campylobact spp;duck;microbiolog qualiti;food contamin;preval;anim;campylobact jejuni;campylobact coli;coloni count microbi;poultri;gees;turkey;poultri meat;qh;poland;chicken;poultri diseas;campylobact;genet;qr;food microbiolog;meat"
129;354714;"attractor network;hb;econom scienc;econom valu;g;microeconom;probabilist choic;brain mechan;e;decision mak;h;d;macroeconom;orbitofront cortex;social scienc;reward valu;d;d"
131;709399;"neoplasm protein;membran potenti;gene express regul neoplast;herg;breast cancer;mir p;erg potassium channel;voltageg potassium channel;kcnh protein human;cell prolifer;microrna;breast neoplasm;voltage g potassium channel;human;femal;mirn microrna human;mcf cell;rna neoplasm;microrna"
133;98312;"tibial fractur;human;tibia;knee joint;adolesc;male;cartilag;fractur malunit"
134;48677;"focu group;sit posit;stand posit;school teacher;unit state;school health;human;child adolesc health;physic activity exercis;feasibl studi;adolesc;interior design furnish;motor activ;student"
135;206429;"social polici;econom;public financ;econom financ;intern polit economi;econom theory quantit economics mathemat method;game theori econom social behav scienc"
136;109266;"oct;rnfl;biomark;multipl sclerosi;transorbit sonographi"
140;507225;"circrna;ovv;il;ptc;mir a p;cell prolifer"
141;589416;"autophagi;bioinformat analysi;mirna;gene;atherosclerosi"
142;282106;"pulmonari diseas chronic obstruct;lymphocyt;copd;neutrophil;pulmonari function;rci;erythrocyt indic;biomark;copd;rc;rci;retrospect studi;human;forc expiratori volum;diseas respiratori;predict valu test"
143;512759;"philosophi;manag;jordan;busi manag gener;tax complianc;educ;qualiti life research;tax evas;busi ethic;ethic"
144;829217;"signal transduct;myocardi infarct;cell cultur;cell movement;hek cell;sirtuin;cell surviv;anim;mirn microrna rat;nuclear factor protein;sirt protein rat;microrna;human;hypoxia;ilf protein rat;phosphatidylinositol kinas;rat;apoptosi;rm;diseas model anim;therapeut pharmacolog;rna long noncod;proto oncogen protein c akt"
145;344765;"induc system resist isr;plant scienc;plant physiolog;plant patholog;fusarium spp;biomed life scienc;bio control;benefici microb;life scienc"
154;182196;"arctic medicin tropic medicin;diabet complic;public aspect medicin;mucormycosi;antifung agent;covid;coinfect;india;risk factor;human;comorbid;ra;rc"
156;461317;"academ resili;student pharmaci;grit;cross sect studi;noncognit trait;factor analysi statist;curriculum;human;psychometr;reproduc result;scale develop;survey questionnair;male;femal;pharmaci student;educ pharmaci"
157;287631;"job satisfact;public health;rural urban migrant;human geographi;sociolog gener;qualiti life research;person power;network resourc;supervisor subordin guanxi;social scienc;china;microeconom"
159;14749;"mortal risk;age;independ live;europ;diseas;proport hazard model;retir;prospect studi;mortal;risk factor;human;comorbid;depress symptom;survey questionnair;male;activ daili live;middl age;age;cohort studi"
161;142484;"mammari gland anim;il r;enhanc element genet;base sequenc;cancer research;biomed life scienc;altern splice;hek cell;splice variant;dna methyl;receptor interleukin;anim;nucleotid motif;cattl;exon;breed;polymorph singl nucleotid;rna messeng;mastiti;biochemistri gener;dna methyl;human;cell biolog;immunolog;femal;singl nucleotid polymorph;biomedicin;biomedicin gener;neurosci"
164;926585;"crispr;rna guid;rna fold;anim;crispr ca system;protein bind;cas;fold stabil;rna guid kinetoplastida;thermodynam;free energi landscap"
165;126159;"cell cultur;liver;ctrp;amp activ protein kinas;diabet mellitu type;diabet mellitu experiment;cav protein rat;caveolin;endotheli cell;c ql protein rat;high glucos;anim;streptozocin;non alcohol fatti liver diseas;human;male;camkk protein rat;calcium calmodulin depend protein kinas kinas;endothelium vascular;rat;laminin;primari cell cultur;blood glucos;diseas model anim;adipokin;ampk;lsec;capillari;complement c q;laminin"
168;958446;"growth respir;time factor;cell respir;populu canadensi moench vesten;pressur;tree;biolog transport;water;plant stem;transpir;xylem;mainten respir;populu canadensi moench vesten;linear model;populu;xylem co transport;temperatur;mechanist model;carbon dioxid;carbon flux;radial stem growth"
169;482291;"dna encod chemic librari;dna;drug discoveri;proteas inhibitor;sars cov;thrombin;focus decl;covid;small molecul librari;human;combinatori chemistri techniqu;proteas inhibitor;gene librari"
172;841650;"macaca mulatta;pelvi;deliveri obstetr;fetu;skull;obstetr dilemma;geometr morphometr;anim;pregnanc;femal;biolog evolut;hominida;human;parturit;pelvi;cephalopelv disproport;skull;anthropolog physic"
173;150414;"specialti intern medicin;cognit dysfunct;hypovitaminosi d;rc;mini ment state examin;mini ment state examin;vitamin d insuffici;hypovitaminosi d"
176;797315;"half lif;cross ov studi;adult;f protein human;glycosyl;child;sucros;recombin fviii sugar formul;sialic acid;factor viii;human;male;polysaccharid;femal;clearanc;young adult;glycosyl;middl age;age;glycan structur;adolesc"
178;730725;"stai;anxieti;clinic student;clinic practic;mental health"
181;845662;"sdg;household;pro environment choic;awar;energi consumpt"
182;427362;"epidemiolog;qualiti life research;affect;black african american;adult;student;white;psycholog trauma;anxieti;social structur social inequ;microaggress;human;medicine publ health gener;male;femal;racism;medicin public health;stress psycholog;affect;young adult;neg affect;medicin;adolesc;neurotic;ethnic ident"
187;724218;"new england;rural popul;public health;sars cov;covid;patient accept health care;vaccin;papillomaviru vaccin;physic distanc;human;papillomaviru infect;pandem;adolesc;male;femal"
189;782093;"situat crisi commun theori;trust repair;chariti;crisi respons strategi;crisi histori;scct"
190;553877;"molecular dock;oxid stress;cell prolifer;tablet;shenyankangfu tablet;glomerulonephr;machin learn;drug chines herbal;machin learn;molecular dock simul;human;glomerulonephr;antineoplast agent phytogen;network pharmacolog;medicin chines tradit"
192;467013;"labor econom;demographi;social polici;econom;social transfer;femal genit excis;popul econom;mali;econom financ;migrat"
200;136235;"serum tumour marker;neoplasm tumor oncolog includ cancer carcinogen;pd inhibitor;non small cel lung cancer;pd inhibitor;prognosi;rc;neutrophil to lymphocyt ratio"
201;889621;"philosophi;environment champion;environment logic;green project;manag;busi manag gener;ecosystem logic;qualiti life research;microprocess;corpor sustain;case studi;institut logic;green inform system;environment leader;busi ethic;ethic;sc"
203;823231;"econom loss;weed manag;crop loss;herbicid;best manag practic bmp"
209;931444;"dna;dna paint;color;singl molecul imag;storm;multicolor imag;imag three dimension;microscopi fluoresc;superresolut microscopi;fluoresc;human;fluoresc dye;imag process computer assist;frequenc multiplex"
210;925350;"sars cov;covid;time factor;liver diseas;immunoglobulin m;retrospect studi;immunoglobulin g;itali;serolog test;human;male;femal;rna viral;blood donor;luminesc measur;rm;immunoassay;middl age;therapeut pharmacolog;age;antibodi viral;covid serolog test"
212;634252;"health;drug approv;taylor dispers analysi;taylor dispers analysi;medicin gener;nanotechnolog;engin nanomateri;particl track analysi;unit state;r;human;nanomedicin;unit state food drug administr;tunabl resist puls sens;nanomedicin;nanostructur;asymmetr flow field flow fraction;nanotoxicolog"
213;58896;"cd posit t lymphocyt;r;cancer immunotherapi;program cell death receptor;melanoma;medicin;tumor microenviron;therapeut;lymphocyt function associ antigen;lymphocyt tumor infiltr;human;ctla antigen;immunotherapi;t lymphocyt"
214;332084;"cardiopulmonari arrest;echocardiographi;post cardiac arrest care;prognost;emerg medic servic;aha scientif statement;cardiopulmonari resuscit;out of hospit cardiac arrest;systemat review topic;human;arrhythmia;cardiopulmonari resuscit emerg cardiac care;consensu;adult;post cardiac arrest care;sudden cardiac arrest;ventricular fibril;postresuscit care"
216;401861;"adapt biolog;monogami;anim;drosophila melanogast;sexual conflict;environment complex;polygami;biolog evolut;genet fit;sexual behavior anim;mate success;experiment evolut;male;femal"
219;13874;"pseudomona aeruginosa;temper phage;cooper;bacteriophag;biolog evolut;phenazin;phenazin;siderophor;siderophor;mutat;experiment evolut;adapt physiolog"
220;880466;"mitochondria;gene express regul plant;arabidopsi;plastid;chloroplast;genom plastid;msh protein arabidopsi;duplex sequenc;organel genom;genom mitochondri;mutat rate;arabidopsi protein;plant mitochondria;mutat;mutat rate;mut dna mismatch bind protein;genom plant"
225;411974;"r;periton neoplasm;timd protein human;ccr protein mous;leukocyt common antigen;mice;receptor ccr;anim;macrophag periton;membran protein;autophagi;ptprc protein mous;human;immunolog;cancer;femal;adapt physiolog;oxid stress;mice knockout;mice inbr c bl;medicin;ovarian neoplasm;rb cc protein mous;tim protein mous;autophagy rel protein"
226;955054;"lovastatin;microspher;plga;rm;therapeut pharmacolog;vitro vivo"
227;567640;"alcohol dehydrogenas;ethanol;anim;bia;drosophila melanogast;drosophila;phenotyp plastic;adh polymorph;adapt physiolog;allel"
232;378594;"r;veteran;sexual harass;young adult;scienc;q;medicin;human;adult;militari personnel"
235;808326;"bite;ownership;bite sting;dog;incid;accid;child preschool;adult;preval;anim;child;commun survey;unit kingdom;dog;canin;risk factor;human;hospit record;age distribut;male;femal;age;sex distribut;young adult;cross sect studi;middl age;age;adolesc;epidemiolog"
236;497716;"neutrophil percentage to albumin ratio;c reactiv protein;cardiac intens care unit;mortal;length stay;cardiovascular diseas;renal replac therapi"
238;677814;"employ;hous;commun servic;human geographi;sc;western canada;social scienc;immigr;integr;small citi;landscape region urban plan;geographi gener"
239;373408;"adapt;select;risk avoid;anim;ecolog;function respons;movement;plant scienc;urban;femal;ursida;hydrology wat resourc;human;human activ;movement behavior;biomed life scienc;life scienc;avoid learn"
243;639164;"c score;co occurr;ecolog;co occurr;p valu;effect size;algorithm;nested;p valu;ecolog network;c score;nodf"
246;19800;"microbi sensit test;mice inbr strain;solubl;character;molecular structur;enrofloxacin;mice;dose respons relationship drug;anim;rabbit;anti bacteri agent;rm;staphylococcu aureu;pharmacokinet;antibacteri effect;therapeut pharmacolog;enrofloxacin mesyl;pharmacokinet;acut toxic"
247;146433;"earth environment scienc;paleontolog;star carr;climat chang;earth scienc;plant macrofossil;biogeosci;archaeolog;mesolith;anthropolog;environment chang;lake flixton;earli holocen"
248;975350;"research ethic;zambia;livestock keeper;zoonot diseas research;trust"
252;741681;"gene express regul bacteri;alloster regul;thermotoga maritima;gene express regul enzymolog;synthet biolog;bacteri protein;deoxy phosphoheptulon synthas;bifunct enzym;protein engin;shikim;protein domain;allosteri"
256;57691;"mitochondria;neoplasm protein;r;cell cultur;proto oncogen protein c bcl;membran potenti mitochondri;gene express regul;reactiv oxygen speci;anim;scienc;q;propofol;mitochondri protein;protect agent;myocyt cardiac;hypoxia;oxid stress;rat;apoptosi;anesthet intraven;medicin"
261;713967;"global monopol;hep ph;cosmic string;semiloc string;astro ph co;non topolog defect"
264;493392;"itali;pandem;pneumonia viral;betacoronaviru;coronaviru infect;sars cov;model;covid;new york citi;communic diseas control;human;nonpharmaceut intervent;model statist;china"
266;658572;"spatial heterogen;soil total p;woodi encroach;wood;landscap scale;tree;ecosystem;phosphoru;p uplift;subtrop savanna;soil profil;soil"
270;144192;"cd posit t lymphocyt;immun cellular;cell line transform;cytomegaloviru infect;viral fusion protein;ul protein human cytomegaloviru;ctl;cytomegaloviru;immun evas;cd;killer cell natur;human;human cytomegaloviru;nk cell;immun modul"
272;817526;"philosophi;new environment paradigm nep;manag;development psycholog;corpor green;busi manag gener;organiz citizenship behavior environ ocb;educ;qualiti life research;person environment belief;stage conscious;busi ethic;ethic"
274;555204;"mice;kidney;r;vascular biolog;anim;nephrolog;medicin;chronic kidney diseas;homeostasi;human;renin angiotensin;vascular biolog;hypertens"
275;403190;"gene fungal;perylen;plant diseas;dna fungal;secondari metabol;malu;cercospora;colletotrichum;cercosporin;fungal protein;perylenequinon;natur product;multigen famili"
276;276191;"interspecif aggress;behavior;anim;ecolog;florida;habitat partit;plant scienc;ecosystem;hydrology wat resourc;aggress;lizard;biomed life scienc;life scienc;male;tether intrud"
280;382144;"plant;pollen diet;michigan;season;pollen;biodivers;apoidea;flower;anim;wild bee;bee conserv;habitat qualiti;crop agricultur;feed behavior;agroecosystem;bee;farmland;biodivers;diet"
284;157080;"signal transduct;mice nude;cell movement;antineoplast agent;hela cell;surviv curv;ptk protein human;phototherm nanoparticl;nanoparticl;matrix metalloproteinas;metastasi inhibit;anim;mmp;cupric sulfid;silicon dioxid;src fak signal pathway;human;matrix metalloproteinas;male;copper;xenograft model antitumor assay;focal adhes kinas;polyethylen glycol"
288;15491;"pulmonari diseas chronic obstruct;diseas manag;copd assess test;qualiti life;copd assess test;rc;health servic util;human;qualiti life;health statu;chronic diseas manag;diseas respiratori;primari health care;cohort studi"
289;393540;"obstruct sleep apnea;screen;sensit;specif;diagnost"
292;267530;"intens care;brazil;intens care unit;activ daili live;length stay;activ daili live;middl age;retrospect studi;outcom assess;human;recoveri function;respir artifici;longitudin studi;adult;tertiari care center;male;femal"
296;402939;"end of lif;elderli patient;medicin gener;consist;r;care prefer;primari famili caregiv"
297;522654;"oregon;transplant recipi;organ transplant;survey questionnair;middl age;retrospect studi;human;keratosi actin;male;femal;skin neoplasm;carcinoma squamou cell"
299;319692;"epidemiolog;itali;statist model;pandem;pneumonia viral;betacoronaviru;methodolog;coronaviru infect;sars cov;covid;fever;human;model statist;symptomolog;male"
302;24521;"steviol glycosid;steviol glycosid;cholinerg agonist;aminoacidotox;insulin secret;tissu cultur techniqu;diabet mellitu type;glucagon lik peptid;isosteviol;mice;glucotox;osmolar concentr;cell surviv;anim;mous pancreat islet;hypoglycem agent;insulin secret;lipotox;isosteviol;mous pancreat islet;leucin;protect agent;carbachol;insulin;glucos;ins cell;femal;cell line tumor;insulin secret;insulin secret cell;diterpen kauran;aminoacidotox;palmit acid;fatti acid nonesterifi;glucotox;lipotox"
304;921179;"cytokin;allerg rhiniti;nasal secret;chemokin;eosinophil cation protein"
305;441417;"rc;mycobacterium abscessu;imipenem resist;mycobacterium abscessu;infecti parasit diseas;tpen;metallo β lactamas;tpen"
306;361033;"gut microbiom;random forest;neurophysiolog neuropsycholog;psychiatri;acut insomnia;rc;qp;inflammatori cytokin;chronic insomnia"
308;296200;"peel;weak adhes;interfac;specimen;elast foundat;dri adhes;fractur;larg deflect;adhes;elastica;energy releas rate"
310;432545;"microbiolog;water quality wat pollut;bacteria;dna bacteri;finch;microbi commun;biomed life scienc;sequenc analysi dna;bacteri load;anim;microbi ecolog;phylogeni;rna ribosom;rrna gene amplicon sequenc;ecolog;estrildid finch;natur conserv;host specif;individu;skin microbiom;biodivers;skin;geoecology natur process;microbiota;life scienc"
313;447201;"dna bind protein;dna helicas;chd;mutat;organogenesi;allel;chd protein mous;mice;chromatin assembl disassembl;anim;embryo mammalian;gene express regul development;nucleosom remodel;charg syndrom;mice knockout;cardiac neural crest cell;diseas model anim;cardiovascular develop;heart defect congenit;adenosin triphosph;neural crest;heart;charg syndrom"
315;283529;"agammaglobulinaemia tyrosin kinas;acalabrutinib;pyrazin;antibodi monoclon human;progression fre surviv;benzamid;leukemia lymphocyt chronic b cell;middl age;age;human;antineoplast combin chemotherapi protocol;antineoplast agent immunolog;chlorambucil;male;femal;obinutuzumab;age"
316;799302;"hf;thai;thai;obsess compuls disord;bf;psycholog;industri psycholog;accommod;famili"
317;10268;"public health;human geographi;sociolog gener;qualiti life research;person values lif prioriti;behaviour choic;german socio econom panel;social scienc;life satisfact;recip;microeconom"
319;349555;"gene express regul;mice;myocardi infarct;transform growth factor beta;anim;cell cultur;cell differenti;mesenchym stem cell transplant;mesenchym stem cell;macrophag;cultur media condit;mice inbr c bl;macrophag activ;human;inflamm;male;gene express;hypoxia"
323;158877;"neoplasm protein;neoplasm metastasi;mass spectrometri analysi;proteom;liver metastat cancer;protein protein interact;human;databas protein;colon neoplasm;differenti express protein;liver neoplasm;male;femal;colon cancer;gene ontolog"
325;225613;"apoptosi;cell prolifer;fibroblast;mirn microrna human;scleroderma system;microrna;skin;down regul;human;adult;male;femal"
328;68551;"deperson ingroup trust;public health;human geographi;sc;qualiti life research;sociolog gener;social class;social scienc;interperson trust;gener trust;microeconom"
332;698459;"coronaviru;coronaviru infect;sars cov;covid test;covid;adult;diagnosi;nasopharynx;mt pcr;pneumonia viral;multiplex polymeras chain reaction;oropharynx;human;reproduc result;clinic laboratori techniqu;pandem;male;femal;betacoronaviru;diagnosi;sensit specif;middl age"
337;889020;"tk;matrix optic;atmospher turbul;reciproc;electr engin electron nuclear engin;abcd matrix;cascad turbul cell"
338;516785;"spom;likelihood;popul dynam;anim;ecolog;coleoptera;plant scienc;tree;miss data;ecosystem;colon;hydrology wat resourc;island;occup;biomed life scienc;life scienc"
344;854008;"microbiolog;water quality wat pollut;bacteria;metagenom;biomed life scienc;microbi ecolog;phylogeni;ecolog;natur conserv;ecosystem;river;turbid;miseq;commun function;biodivers;microbi commun;archaea;geoecology natur process;phosphoru;microbiota;life scienc;freshwat"
345;687719;"time factor;surviv rate;covid;qh;sars cov;genet;quarantin;covid;coronaviru;medicin gener;physic distanc;r;human;epidemiolog model;mobil data;pandem;lockdown"
347;161754;"adapt psycholog;young adult;self concept;sociolog;care pathway;cleft lip;qualit;palat;human;qualiti life;cleft lip palat;social context;male;femal"
351;610885;"nitrogen isotop;magnet reson spectroscopi;nmr reson assign;nuclear local;n detect;protein conform;nfatc transcript factor;nitrogen;nfatc protein human;nfat;idp"
353;359178;"home car servic;medicin gener;r;older adult;home care servic;restor care;goal set"
354;912753;"feed behavior;crataegu monogyna;fruit;anim;ecolog;herbivori;bird;neighbourhood effect;plant scienc;hydrology wat resourc;seed dispers;fruit remov;biomed life scienc;life scienc;altitudin gradient;frugivori"
357;770027;"ge;environment scienc;mass bal;qe;pattern;geolog;sheet;discharg;flow;shear margin"
360;902849;"environ gener;agricultur;environment engineering biotechnolog;environment manag;hydrolog index;ecolog;soil pollut;soil tillag;clay;phosphoru;atmospher scienc;aluminum silic;lime filt ditch;environ;drain renov;sc;physic geographi;soil"
361;10169;"coleoptera;weevil;forestri;cerambycida;avian vision;food chain;predat;forest;function divers indic;wood bor beetl;anim;life histori trait;indiana;landscap respons;popul densiti;function trait;map;three dimension plot;three dimension plot;multitroph;perceptu model;wood bor beetl"
364;361012;"feather corticosteron;ocean migrat;molt strategi;cori s shearwat;stabl isotop analysi;anim;long dist migrant;bird;reproduct;season;carryov effect;season interact;long dist migrant;molt;feather;breed;anim migrat;breed failur"
365;320380;"rc;sars cov;sars cov;viral coinfect;covid;covid;infecti parasit diseas;atyp bacteri coinfect"
368;715718;"multimodel comparison;multimodel averag;regress;structur equat model;causal analysi;scienc methodolog;causal diagram;path analysi;model statist;explanatori model"
369;881733;"model biolog;morpholog;adapt biolog;deceler evolut;fossil;biolog evolut;diatom;lake;phylogeni;adapt landscap;ou model;wyom;time seri"
370;558505;"curriculum;cultur compet;curriculum;pharmaceut servic;human;programmat;assess;cultur compet;health educ;healthcar dispar;educ pharmaci"
371;790810;"nanocarri technolog;skin penetr posit;activ cosmet ingredi;codeliveri nanocarri;function cosmet;efficaci evalu;dermatolog;rl"
